"hora_original","companyia_reduida","airport_type","distancia_vol_km","elevation_ft","country_climate_risk_exposure","y_retard"
20:00:00,"Altres","medium_airport",-0.540464863628098,-0.479287300836499,-0.262082374011454,"FALSE"
23:35:00,"Altres","medium_airport",0.622726877281424,-0.479287300836499,-0.262082374011454,"TRUE"
06:05:00,"Ryanair","medium_airport",0.0568197041691341,-0.479287300836499,-0.262082374011454,"TRUE"
06:00:00,"Altres","medium_airport",-0.716666108739765,-0.479287300836499,-0.262082374011454,"FALSE"
23:05:00,"Altres","medium_airport",-0.95196526513704,-0.479287300836499,-0.262082374011454,"FALSE"
21:15:00,"Altres","medium_airport",-0.297986105153558,-0.479287300836499,-0.262082374011454,"FALSE"
20:35:00,"Altres","medium_airport",0.0526637217809997,-0.479287300836499,-0.262082374011454,"FALSE"
20:00:00,"Altres","medium_airport",-0.516354546015081,-0.479287300836499,-0.262082374011454,"FALSE"
23:05:00,"Altres","medium_airport",-0.80020068021272,-0.479287300836499,-0.262082374011454,"TRUE"
20:15:00,"Ryanair","medium_airport",-0.584123344596408,-0.479287300836499,-0.262082374011454,"FALSE"
21:20:00,"Altres","medium_airport",-0.724065855173399,-0.479287300836499,-0.262082374011454,"FALSE"
21:55:00,"Altres","medium_airport",0.251885209010576,-0.479287300836499,-0.262082374011454,"TRUE"
21:25:00,"Altres","medium_airport",-0.54320930987534,-0.479287300836499,-0.262082374011454,"FALSE"
01:20:00,"Altres","medium_airport",0.277701002085399,-0.479287300836499,-0.262082374011454,"FALSE"
22:35:00,"Altres","medium_airport",-0.0299163232857411,-0.479287300836499,-0.262082374011454,"TRUE"
23:05:00,"Altres","medium_airport",-0.946829691821336,-0.479287300836499,-0.262082374011454,"FALSE"
20:20:00,"Altres","medium_airport",0.199344429246652,-0.479287300836499,-0.262082374011454,"FALSE"
21:20:00,"Altres","medium_airport",-0.436002389707436,-0.479287300836499,-0.262082374011454,"FALSE"
22:50:00,"Altres","medium_airport",-0.73800728236082,-0.479287300836499,-0.262082374011454,"FALSE"
20:15:00,"Altres","medium_airport",0.248422834199281,-0.479287300836499,-0.262082374011454,"FALSE"
06:00:00,"Altres","medium_airport",-0.307353880838421,-0.479287300836499,-0.262082374011454,"FALSE"
00:55:00,"Altres","medium_airport",0.26487242607902,-0.479287300836499,-0.262082374011454,"TRUE"
23:35:00,"Altres","medium_airport",0.622726877281424,-0.479287300836499,-0.262082374011454,"FALSE"
06:00:00,"Altres","medium_airport",0.18010264715707,-0.479287300836499,-0.262082374011454,"TRUE"
06:05:00,"Altres","medium_airport",-0.52673035012963,-0.479287300836499,-0.262082374011454,"TRUE"
23:00:00,"Altres","medium_airport",-0.613815221552855,-0.479287300836499,-0.262082374011454,"TRUE"
21:00:00,"Altres","large_airport",4.74466900569306,-0.381647576411891,-0.209565952551691,"TRUE"
21:20:00,"Altres","large_airport",4.61546664586569,-0.381647576411891,-0.209565952551691,"TRUE"
21:55:00,"Altres","large_airport",3.16885158885832,-0.381647576411891,-0.209565952551691,"TRUE"
21:25:00,"Altres","large_airport",4.35906368353839,-0.381647576411891,-0.209565952551691,"TRUE"
22:05:00,"Altres","large_airport",4.61546664586569,-0.381647576411891,-0.209565952551691,"TRUE"
22:00:00,"Altres","large_airport",4.49034863900274,-0.381647576411891,-0.209565952551691,"TRUE"
21:10:00,"Altres","large_airport",4.48472435435997,-0.381647576411891,-0.209565952551691,"TRUE"
22:00:00,"Altres","large_airport",4.49034863900274,-0.381647576411891,-0.209565952551691,"TRUE"
21:55:00,"Altres","large_airport",1.74350118375718,-0.381647576411891,-0.209565952551691,"TRUE"
21:00:00,"Altres","large_airport",5.13723164615672,-0.381647576411891,-0.209565952551691,"FALSE"
21:55:00,"Altres","large_airport",1.72141135910527,-0.381647576411891,-0.209565952551691,"TRUE"
22:25:00,"Altres","large_airport",1.52508824228413,-0.381647576411891,-0.209565952551691,"TRUE"
21:35:00,"Altres","large_airport",4.48472435435997,-0.381647576411891,-0.209565952551691,"FALSE"
21:10:00,"Altres","large_airport",5.23155804645675,-0.381647576411891,-0.209565952551691,"TRUE"
22:40:00,"Altres","large_airport",4.73978245600112,-0.381647576411891,-0.209565952551691,"FALSE"
21:15:00,"Altres","large_airport",1.27112701401376,-0.381647576411891,-0.209565952551691,"FALSE"
22:05:00,"Altres","large_airport",4.92135230256536,-0.381647576411891,-0.209565952551691,"TRUE"
22:10:00,"Altres","large_airport",1.07978298027717,-0.381647576411891,-0.209565952551691,"TRUE"
22:30:00,"Altres","large_airport",1.22963098682729,-0.381647576411891,-0.209565952551691,"TRUE"
21:20:00,"Altres","large_airport",1.34793656190138,-0.381647576411891,-0.209565952551691,"FALSE"
21:20:00,"Altres","large_airport",0.685217421874637,-0.381647576411891,-0.209565952551691,"FALSE"
21:30:00,"Altres","large_airport",2.05506939580649,-0.381647576411891,-0.209565952551691,"TRUE"
22:30:00,"Altres","large_airport",4.21154642718881,-0.381647576411891,-0.209565952551691,"TRUE"
22:15:00,"Altres","large_airport",1.10974632711663,-0.381647576411891,-0.209565952551691,"TRUE"
22:15:00,"Altres","large_airport",1.27026313025939,-0.381647576411891,-0.209565952551691,"TRUE"
22:00:00,"Altres","large_airport",1.34600029737838,-0.381647576411891,-0.209565952551691,"TRUE"
22:15:00,"Altres","large_airport",2.05506939580649,-0.381647576411891,-0.209565952551691,"TRUE"
22:10:00,"Altres","large_airport",4.88615510802412,-0.381647576411891,-0.209565952551691,"TRUE"
21:45:00,"Altres","large_airport",1.5806010192679,-0.381647576411891,-0.209565952551691,"FALSE"
21:20:00,"Altres","large_airport",1.90062585632981,-0.381647576411891,-0.209565952551691,"TRUE"
21:50:00,"Altres","large_airport",1.72291994103903,-0.381647576411891,-0.209565952551691,"FALSE"
22:15:00,"Altres","large_airport",4.93101346228432,-0.381647576411891,-0.209565952551691,"TRUE"
22:25:00,"Altres","large_airport",1.37677752121039,-0.381647576411891,-0.209565952551691,"FALSE"
21:30:00,"Altres","large_airport",3.29268436627468,-0.381647576411891,-0.209565952551691,"TRUE"
22:05:00,"Altres","large_airport",2.06687865538474,-0.381647576411891,-0.209565952551691,"TRUE"
22:10:00,"Altres","large_airport",3.15656578653208,-0.381647576411891,-0.209565952551691,"TRUE"
22:30:00,"Altres","large_airport",-0.805827539532844,-0.381647576411891,-0.209565952551691,"TRUE"
21:35:00,"Altres","large_airport",4.35906368353839,-0.381647576411891,-0.209565952551691,"TRUE"
21:20:00,"Altres","large_airport",5.13723164615672,-0.381647576411891,-0.209565952551691,"TRUE"
22:30:00,"Altres","large_airport",2.05506939580649,-0.381647576411891,-0.209565952551691,"TRUE"
22:05:00,"Altres","large_airport",2.97770763644681,-0.381647576411891,-0.209565952551691,"TRUE"
22:20:00,"Altres","large_airport",1.53224848643564,-0.381647576411891,-0.209565952551691,"FALSE"
22:25:00,"Altres","large_airport",1.6383084976942,-0.381647576411891,-0.209565952551691,"TRUE"
21:00:00,"Altres","large_airport",1.09460198323181,-0.381647576411891,-0.209565952551691,"TRUE"
21:45:00,"Altres","large_airport",2.01280578488815,-0.381647576411891,-0.209565952551691,"TRUE"
22:05:00,"Altres","large_airport",1.84181797152251,-0.381647576411891,-0.209565952551691,"TRUE"
21:55:00,"Altres","large_airport",1.87547621714362,-0.381647576411891,-0.209565952551691,"TRUE"
21:05:00,"Altres","large_airport",2.89791210146872,-0.381647576411891,-0.209565952551691,"TRUE"
21:00:00,"Altres","large_airport",2.89791210146872,-0.381647576411891,-0.209565952551691,"TRUE"
21:25:00,"Altres","large_airport",1.91030971197195,-0.381647576411891,-0.209565952551691,"TRUE"
22:25:00,"Altres","large_airport",-0.561974178739719,-0.381647576411891,-0.209565952551691,"FALSE"
22:10:00,"Altres","large_airport",1.22963098682729,-0.381647576411891,-0.209565952551691,"TRUE"
21:25:00,"Altres","large_airport",1.27026313025939,-0.381647576411891,-0.209565952551691,"TRUE"
22:00:00,"Altres","large_airport",1.6383084976942,-0.381647576411891,-0.209565952551691,"TRUE"
21:10:00,"Altres","large_airport",1.59717214442693,-0.381647576411891,-0.209565952551691,"FALSE"
22:35:00,"Altres","large_airport",1.20189032237204,-0.381647576411891,-0.209565952551691,"TRUE"
22:15:00,"Altres","large_airport",1.90062585632981,-0.381647576411891,-0.209565952551691,"TRUE"
21:25:00,"Altres","large_airport",2.27225045101189,-0.381647576411891,-0.209565952551691,"TRUE"
22:25:00,"Altres","large_airport",1.3425012747829,-0.381647576411891,-0.209565952551691,"FALSE"
22:20:00,"Altres","large_airport",2.06315323456681,-0.381647576411891,-0.209565952551691,"FALSE"
16:20:00,"Altres","medium_airport",-0.785516516568826,0.492347030023014,-2.56662920479858,"FALSE"
18:45:00,"Altres","medium_airport",-0.366343749831982,0.492347030023014,-2.56662920479858,"FALSE"
16:40:00,"Altres","medium_airport",-0.668094526558249,0.492347030023014,-2.56662920479858,"FALSE"
16:25:00,"Altres","medium_airport",-0.963405006908229,0.492347030023014,-2.56662920479858,"FALSE"
12:00:00,"Altres","medium_airport",-0.422286111187132,-0.529297891395445,0.78043964840229,"FALSE"
14:20:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
11:20:00,"Altres","medium_airport",-0.540307527633552,-0.529297891395445,0.78043964840229,"FALSE"
18:30:00,"Altres","medium_airport",-0.518266174393737,-0.529297891395445,0.78043964840229,"FALSE"
21:57:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
22:23:00,"Altres","medium_airport",-0.518266174393737,-0.529297891395445,0.78043964840229,"FALSE"
11:01:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
15:41:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"TRUE"
09:57:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
09:51:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
15:21:00,"Altres","medium_airport",-0.774023807604758,-0.529297891395445,0.78043964840229,"TRUE"
12:25:00,"Altres","medium_airport",-0.331234128454452,-0.529297891395445,0.78043964840229,"FALSE"
10:40:00,"Altres","medium_airport",-0.422286111187132,-0.529297891395445,0.78043964840229,"FALSE"
09:00:00,"Altres","medium_airport",-0.397415090347657,-0.529297891395445,0.78043964840229,"FALSE"
18:18:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
20:27:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
19:20:00,"Altres","medium_airport",-0.652534413378891,-0.529297891395445,0.78043964840229,"FALSE"
20:55:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
21:14:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
19:24:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
13:46:00,"Altres","medium_airport",-0.290648601429767,-0.529297891395445,0.78043964840229,"FALSE"
18:50:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
22:38:00,"LATAM Airlines","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"TRUE"
13:10:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
13:30:00,"Altres","medium_airport",-0.422286111187132,-0.529297891395445,0.78043964840229,"FALSE"
21:07:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"TRUE"
14:27:00,"Altres","medium_airport",-0.290648601429767,-0.529297891395445,0.78043964840229,"FALSE"
16:00:00,"Altres","medium_airport",-0.397415090347657,-0.529297891395445,0.78043964840229,"FALSE"
15:20:00,"Altres","medium_airport",-0.321420441659198,-0.529297891395445,0.78043964840229,"FALSE"
14:23:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
14:15:00,"Altres","medium_airport",-0.373002787069173,-0.529297891395445,0.78043964840229,"FALSE"
22:50:00,"Altres","medium_airport",2.9384125672414,-0.529297891395445,0.78043964840229,"FALSE"
14:20:00,"LATAM Airlines","medium_airport",-0.518266174393737,-0.529297891395445,0.78043964840229,"FALSE"
12:27:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
11:19:00,"Altres","medium_airport",-0.597092314391281,-0.529297891395445,0.78043964840229,"FALSE"
09:00:00,"Altres","medium_airport",-0.351369932007405,-0.529297891395445,0.78043964840229,"FALSE"
12:42:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
15:12:00,"Altres","medium_airport",-0.351369932007405,-0.529297891395445,0.78043964840229,"FALSE"
09:20:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
14:11:00,"Altres","medium_airport",1.03501577140513,-0.529297891395445,0.78043964840229,"TRUE"
22:52:00,"Altres","medium_airport",-0.518266174393737,-0.529297891395445,0.78043964840229,"FALSE"
11:23:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
21:58:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"TRUE"
09:55:00,"Altres","medium_airport",-0.422286111187132,-0.529297891395445,0.78043964840229,"FALSE"
09:00:00,"Altres","medium_airport",-0.422286111187132,-0.529297891395445,0.78043964840229,"FALSE"
14:20:00,"Altres","medium_airport",-0.283131815900724,-0.529297891395445,0.78043964840229,"TRUE"
11:59:00,"Altres","medium_airport",-0.774023807604758,-0.529297891395445,0.78043964840229,"FALSE"
10:32:00,"Altres","medium_airport",-0.518266174393737,-0.529297891395445,0.78043964840229,"FALSE"
17:38:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"TRUE"
16:56:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
15:19:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
19:38:00,"LATAM Airlines","medium_airport",-0.652534413378891,-0.529297891395445,0.78043964840229,"TRUE"
11:10:00,"Altres","medium_airport",-0.559821754122708,-0.529297891395445,0.78043964840229,"FALSE"
12:50:00,"Altres","medium_airport",-0.526603796861678,-0.529297891395445,0.78043964840229,"FALSE"
09:35:00,"Altres","medium_airport",-0.526603796861678,-0.529297891395445,0.78043964840229,"FALSE"
19:09:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
19:29:00,"Altres","medium_airport",-0.413673848298694,-0.529297891395445,0.78043964840229,"FALSE"
17:30:00,"Altres","large_airport",-0.174955030441964,-0.530091710293206,0.244657865675498,"TRUE"
23:55:00,"Altres","large_airport",1.26680421924427,-0.530091710293206,0.244657865675498,"FALSE"
18:09:00,"LATAM Airlines","large_airport",-0.34142474115809,-0.530091710293206,0.244657865675498,"TRUE"
20:40:00,"Altres","large_airport",2.91219344542064,-0.530091710293206,0.244657865675498,"TRUE"
18:50:00,"Altres","large_airport",-0.181586837414742,-0.530091710293206,0.244657865675498,"FALSE"
19:42:00,"Altres","large_airport",0.0462036232717578,-0.530091710293206,0.244657865675498,"FALSE"
21:55:00,"Altres","large_airport",-0.177070726841512,-0.530091710293206,0.244657865675498,"FALSE"
17:25:00,"Altres","large_airport",-0.0436922788984828,-0.530091710293206,0.244657865675498,"TRUE"
23:45:00,"Altres","large_airport",1.74492729443629,-0.530091710293206,0.244657865675498,"FALSE"
17:29:00,"Altres","large_airport",-0.274825212716639,-0.530091710293206,0.244657865675498,"TRUE"
23:20:00,"Altres","large_airport",1.26680421924427,-0.530091710293206,0.244657865675498,"TRUE"
19:00:00,"Altres","large_airport",3.88507262664591,-0.530091710293206,0.244657865675498,"TRUE"
21:35:00,"LATAM Airlines","large_airport",0.524292698993241,-0.530091710293206,0.244657865675498,"TRUE"
20:39:00,"LATAM Airlines","large_airport",-0.0578209563862834,-0.530091710293206,0.244657865675498,"FALSE"
20:30:00,"Altres","large_airport",-0.177070726841512,-0.530091710293206,0.244657865675498,"TRUE"
22:45:00,"Altres","large_airport",3.78450609076893,-0.530091710293206,0.244657865675498,"TRUE"
18:10:00,"Altres","large_airport",-0.174955030441964,-0.530091710293206,0.244657865675498,"FALSE"
22:10:00,"Altres","large_airport",0.524292698993241,-0.530091710293206,0.244657865675498,"FALSE"
20:20:00,"Altres","large_airport",-0.347187568199784,-0.530091710293206,0.244657865675498,"FALSE"
18:44:00,"Altres","large_airport",-0.305727928739151,-0.530091710293206,0.244657865675498,"FALSE"
20:15:00,"Altres","large_airport",0.524292698993241,-0.530091710293206,0.244657865675498,"FALSE"
17:42:00,"Altres","large_airport",-0.365311417845247,-0.530091710293206,0.244657865675498,"TRUE"
17:10:00,"Altres","large_airport",2.44710403525297,-0.530091710293206,0.244657865675498,"FALSE"
23:50:00,"LATAM Airlines","large_airport",1.05648448238691,-0.530091710293206,0.244657865675498,"TRUE"
18:05:00,"Altres","large_airport",-0.524967014772779,-0.530091710293206,0.244657865675498,"FALSE"
17:36:00,"LATAM Airlines","large_airport",-0.412240258673106,-0.530091710293206,0.244657865675498,"TRUE"
18:51:00,"Altres","large_airport",-0.347187568199784,-0.530091710293206,0.244657865675498,"TRUE"
22:55:00,"Altres","large_airport",3.13339914701464,-0.530091710293206,0.244657865675498,"TRUE"
00:01:00,"Altres","large_airport",2.44710403525297,-0.530091710293206,0.244657865675498,"FALSE"
19:11:00,"LATAM Airlines","large_airport",0.0462036232717578,-0.530091710293206,0.244657865675498,"TRUE"
21:00:00,"Altres","large_airport",2.44710403525297,-0.530091710293206,0.244657865675498,"FALSE"
18:30:00,"Altres","large_airport",0.104146221209929,-0.530091710293206,0.244657865675498,"TRUE"
18:15:00,"Altres","large_airport",-0.305727928739151,-0.530091710293206,0.244657865675498,"TRUE"
23:45:00,"Altres","large_airport",2.44710403525297,-0.530091710293206,0.244657865675498,"FALSE"
18:10:00,"Altres","large_airport",-0.412240258673106,-0.530091710293206,0.244657865675498,"FALSE"
23:11:00,"Altres","large_airport",-0.274825212716639,-0.530091710293206,0.244657865675498,"FALSE"
23:05:00,"Altres","large_airport",2.44710403525297,-0.530091710293206,0.244657865675498,"TRUE"
19:40:00,"Altres","large_airport",0.524292698993241,-0.530091710293206,0.244657865675498,"TRUE"
17:45:00,"Altres","large_airport",-0.177070726841512,-0.530091710293206,0.244657865675498,"TRUE"
20:25:00,"LATAM Airlines","large_airport",-0.985237085894557,-0.530091710293206,0.244657865675498,"TRUE"
01:50:00,"Altres","large_airport",0.194989336287174,-0.473730568552172,-0.290672758876677,"FALSE"
07:20:00,"Pobeda","large_airport",-0.337834001220453,-0.473730568552172,-0.290672758876677,"FALSE"
21:15:00,"Altres","large_airport",0.598411651873719,-0.473730568552172,-0.290672758876677,"FALSE"
21:10:00,"Altres","large_airport",0.437828256624289,-0.473730568552172,-0.290672758876677,"FALSE"
23:20:00,"Altres","large_airport",0.214639413756458,-0.473730568552172,-0.290672758876677,"FALSE"
04:30:00,"Altres","large_airport",-0.483217377540385,-0.473730568552172,-0.290672758876677,"FALSE"
05:55:00,"Aeroflot","large_airport",-0.871639920737582,-0.473730568552172,-0.290672758876677,"FALSE"
22:20:00,"Altres","large_airport",-0.180534064034085,-0.473730568552172,-0.290672758876677,"FALSE"
07:50:00,"Ural Airlines","large_airport",-0.0614689015652168,-0.473730568552172,-0.290672758876677,"FALSE"
07:20:00,"Ural Airlines","large_airport",-0.537755815648298,-0.473730568552172,-0.290672758876677,"FALSE"
06:10:00,"Aeroflot","large_airport",-0.0614689015652168,-0.473730568552172,-0.290672758876677,"FALSE"
19:00:00,"Altres","large_airport",-0.0614689015652168,-0.473730568552172,-0.290672758876677,"FALSE"
05:10:00,"Aeroflot","large_airport",-0.318206991209776,-0.473730568552172,-0.290672758876677,"FALSE"
18:15:00,"Ural Airlines","large_airport",-0.564575622487186,-0.473730568552172,-0.290672758876677,"FALSE"
06:00:00,"Pobeda","large_airport",-0.318206991209776,-0.473730568552172,-0.290672758876677,"FALSE"
01:40:00,"Ural Airlines","large_airport",0.317572193112766,-0.473730568552172,-0.290672758876677,"FALSE"
19:00:00,"Ural Airlines","large_airport",-0.350419285056856,-0.473730568552172,-0.290672758876677,"FALSE"
00:30:00,"Ural Airlines","large_airport",0.202787240150351,-0.473730568552172,-0.290672758876677,"TRUE"
00:40:00,"Aeroflot","large_airport",-0.318206991209776,-0.473730568552172,-0.290672758876677,"FALSE"
07:05:00,"Ural Airlines","large_airport",0.170206409972802,-0.473730568552172,-0.290672758876677,"FALSE"
21:10:00,"Altres","large_airport",-0.347067535323839,-0.473730568552172,-0.290672758876677,"FALSE"
19:10:00,"Altres","large_airport",-0.143145098057935,-0.473730568552172,-0.290672758876677,"FALSE"
23:25:00,"Ural Airlines","large_airport",2.34210723042878,-0.473730568552172,-0.290672758876677,"TRUE"
07:35:00,"Ural Airlines","large_airport",-0.0809850441596822,-0.473730568552172,-0.290672758876677,"FALSE"
20:50:00,"Aeroflot","large_airport",-0.318206991209776,-0.473730568552172,-0.290672758876677,"FALSE"
23:25:00,"Ural Airlines","large_airport",2.40889540618817,-0.473730568552172,-0.290672758876677,"TRUE"
00:55:00,"Altres","large_airport",0.683357806049145,-0.473730568552172,-0.290672758876677,"TRUE"
03:25:00,"Altres","large_airport",0.502142489988248,-0.473730568552172,-0.290672758876677,"FALSE"
22:30:00,"Altres","large_airport",0.622503381758503,-0.473730568552172,-0.290672758876677,"TRUE"
08:00:00,"Aeroflot","large_airport",-0.483217377540385,-0.473730568552172,-0.290672758876677,"FALSE"
07:50:00,"Altres","large_airport",0.598411651873719,-0.473730568552172,-0.290672758876677,"FALSE"
23:05:00,"Altres","large_airport",0.90130904069631,-0.473730568552172,-0.290672758876677,"TRUE"
02:40:00,"Altres","large_airport",0.194659461375794,-0.473730568552172,-0.290672758876677,"TRUE"
06:50:00,"Ural Airlines","large_airport",-0.350419285056856,-0.473730568552172,-0.290672758876677,"FALSE"
07:55:00,"Ural Airlines","large_airport",0.20622932343045,-0.473730568552172,-0.290672758876677,"FALSE"
05:10:00,"Pobeda","large_airport",-0.909554960165998,-0.473730568552172,-0.290672758876677,"FALSE"
